Year,Month,PastTemperature,PastPrecipitation,Precipitation,Encode
2011,8,63.8,2.18,0.77,3
2011,9,54.1,1.87,0.47,3
2011,10,47.6,0.91,1.99,3
2011,11,26.6,1.92,1.08,3
2011,12,19,1.61,0.81,3
2011,1,22.1,0.37,0.93,4
2011,2,23,0.73,0.64,4
2011,3,39.7,1.69,0.88,4
2011,4,51.7,2.97,2.8,4
2011,5,56.3,3.03,5.43,4
2011,6,69.6,7.4,3.99,4
2011,7,74.5,4.03,3.71,4
2011,8,74.8,2.85,3.56,4
2011,9,63.6,2.04,0.88,4
2011,10,54,0.92,1.92,4
2011,11,36.7,0.67,0.48,4
2011,12,26.1,0.37,0.59,4
2011,1,9.7,0.79,0.96,5
2011,2,9.3,0.56,0.33,5
2011,3,31.6,0.76,1.05,5
2011,4,47.2,1.58,1.87,5
2011,5,52.4,4.08,4.06,5
2011,6,63.1,3.61,3.89,5
2011,7,68.8,2.76,3.79,5
2011,8,69,2.4,2.46,5
2011,9,54.6,3.98,1.49,5
2011,10,48,1.09,1.06,5
2011,11,27.2,0.63,0.16,5
2011,12,9.6,1.24,0.32,5
2011,1,35.2,1.86,0.28,6
2011,2,35.7,1.92,1.57,6
2011,3,49,2.03,0.74,6
2011,4,61.5,2.63,3.49,6
2011,5,68.2,4.8,4.47,6
2011,6,81,4.12,1.17,6
2011,7,81.9,4.46,0.79,6
2011,8,83.9,1.69,2.36,6
2011,9,75,4.13,1.72,6
2011,10,62.3,1.67,2.79,6
2011,11,50.4,1.87,4.38,6
2011,12,39.5,0.86,2.48,6
2011,1,14.8,0.61,0.93,7
2011,2,14.6,0.6,1.13,7
2011,3,36.3,1.19,1.05,7
2011,4,49.3,2.38,2.29,7
2011,5,54.2,3.69,4.5,7
2011,6,65.9,4.92,4.52,7
2011,7,72.4,3.73,3.15,7
2011,8,73.6,2.02,2.32,7
2011,9,59.1,3.26,0.63,7
2011,10,51.6,1,1.11,7
2011,11,32.1,0.33,0.24,7
2011,12,17.7,0.95,0.26,7
2011,1,44.4,2.37,1.55,8
2011,2,44,2.59,0.65,8
2011,3,54.8,1.87,0.27,8
2011,4,65,2.69,0.7,8
2011,5,73.8,2.27,1.56,8
2011,6,82.7,2.78,0.98,8
2011,7,81.4,5.12,0.74,8
2011,8,84.4,1.28,0.74,8
2011,9,77.7,4.31,1.14,8
2011,10,67.2,0.76,2.23,8
2011,11,56.6,1.04,1.28,8
2011,12,49.2,0.73,2.86,8
2012,1,24,0.71,0.69,0
2012,2,24.2,1.17,1.36,0
2012,3,37.7,1.16,0.45,0
2012,4,43,2.1,1.38,0
2012,5,49.3,2.57,0.91,0
2012,6,62.9,0.94,0.42,0
2012,7,70,2.54,2.27,0
2012,8,69.2,1.6,1.07,0
2012,9,58.5,1.27,1.29,0
2012,10,47.1,1.66,0.72,0
2012,11,34.9,0.99,0.44,0
2012,12,24.4,0.91,1.31,0
2012,1,27.3,0.46,0.07,1
2012,2,30.2,1.09,1.81,1
2012,3,44.1,1.11,2.45,1
2012,4,55.2,1.86,3.08,1
2012,5,62.6,3.44,1.47,1
2012,6,76.8,2.66,2.16,1
2012,7,84.9,2.59,1.28,1
2012,8,80.9,3.33,2.61,1
2012,9,66.2,1.27,2.09,1
2012,10,57.5,1.6,1.14,1
2012,11,43.7,2.5,0.58,1
2012,12,33.1,2.26,0.55,1
2012,1,5,1.05,0.56,2
2012,2,13.2,0.68,1.18,2
2012,3,23.6,1.19,1.63,2
2012,4,41.6,2.7,2.76,2
2012,5,53.6,4.14,5.96,2
2012,6,63.4,4.18,4.36,2
2012,7,72.7,4.68,3.28,2
2012,8,68.2,2.73,2.04,2
2012,9,57.5,1.21,0.61,2
2012,10,49.9,0.98,1.88,2
2012,11,32.9,0.34,0.87,2
2012,12,22.7,0.47,1.04,2
2012,1,19.1,1.77,1.23,3
2012,2,16.4,1.37,0.95,3
2012,3,28.6,1.62,1.6,3
2012,4,37.7,2.52,1.98,3
2012,5,47.1,5.7,2.42,3
2012,6,56.3,3.36,2.01,3
2012,7,66.6,1.39,1.29,3
2012,8,66.8,0.77,0.57,3
2012,9,58.3,0.47,0.17,3
2012,10,45.9,1.99,1.82,3
2012,11,30,1.08,1.45,3
2012,12,26.2,0.81,1.32,3
2012,1,20.4,0.93,0.16,4
2012,2,24.5,0.64,1.34,4
2012,3,37.1,0.88,0.57,4
2012,4,47.5,2.8,3.13,4
2012,5,56,5.43,2.04,4
2012,6,68.2,3.99,1.65,4
2012,7,77.7,3.71,1.03,4
2012,8,73.9,3.56,1.06,4
2012,9,60.6,0.88,0.49,4
2012,10,52.7,1.92,0.88,4
2012,11,38.2,0.48,0.29,4
2012,12,28.6,0.59,0.72,4
2012,1,6.4,0.96,0.33,5
2012,2,10,0.33,0.51,5
2012,3,19.2,1.05,0.51,5
2012,4,39.1,1.87,2.06,5
2012,5,50.9,4.06,2.04,5
2012,6,62.4,3.89,2.62,5
2012,7,71.1,3.79,2.21,5
2012,8,68.6,2.46,1.52,5
2012,9,58.3,1.49,0.2,5
2012,10,48.4,1.06,1.97,5
2012,11,30.5,0.16,0.68,5
2012,12,23,0.32,0.44,5
2012,1,35,0.28,1.86,6
2012,2,39.4,1.57,1.86,6
2012,3,52.4,0.74,4.56,6
2012,4,62.1,3.49,3.45,6
2012,5,67.7,4.47,2.15,6
2012,6,83.4,1.17,2.45,6
2012,7,89.2,0.79,1.16,6
2012,8,87.7,2.36,2.42,6
2012,9,71.1,1.72,2.94,6
2012,10,61.8,2.79,1.2,6
2012,11,50,4.38,0.63,6
2012,12,39.9,2.48,1.02,6
2012,1,13,0.93,0.41,7
2012,2,16.3,1.13,1.13,7
2012,3,27.3,1.05,0.37,7
2012,4,43.1,2.29,3.06,7
2012,5,53,4.5,2.79,7
2012,6,64.7,4.52,2.18,7
2012,7,75.9,3.15,1.54,7
2012,8,71.6,2.32,1.12,7
2012,9,59.9,0.63,0.2,7
2012,10,51.3,1.11,0.83,7
2012,11,34.4,0.24,0.32,7
2012,12,26.8,0.26,0.63,7
2012,1,45,1.55,2.27,8
2012,2,48.7,0.65,2.29,8
2012,3,61.8,0.27,3.07,8
2012,4,70.3,0.7,1.27,8
2012,5,74.1,1.56,2.88,8
2012,6,85.2,0.98,1.86,8
2012,7,87,0.74,2.7,8
2012,8,88.2,0.74,1.84,8
2012,9,77.9,1.14,3.95,8
2012,10,66.9,2.23,0.69,8
2012,11,56.9,1.28,0.31,8
2012,12,46.1,2.86,0.97,8
2013,1,29.4,0.69,0.91,0
2013,2,27.4,1.36,0.89,0
2013,3,41.9,0.45,1.07,0
2013,4,48.2,1.38,1.67,0
2013,5,55.4,0.91,1.55,0
2013,6,67.9,0.42,0.66,0
2013,7,70.6,2.27,2.44,0
2013,8,67.7,1.07,2.24,0
2013,9,59.5,1.29,3.88,0
2013,10,46.5,0.72,1.51,0
2013,11,39.4,0.44,1.15,0
2013,12,25.9,1.31,0.82,0
2013,1,36.1,0.07,0.84,1
2013,2,37.1,1.81,1.63,1
2013,3,55.5,2.45,1.21,1
2013,4,59.2,3.08,2.44,1
2013,5,69,1.47,3.96,1
2013,6,77.5,2.16,2.78,1
2013,7,84.4,1.28,4.46,1
2013,8,76.5,2.61,4.91,1
2013,9,68.2,2.09,2.74,1
2013,10,54,1.14,2.64,1
2013,11,46.5,0.58,1.03,1
2013,12,34.6,0.55,0.39,1
2013,1,18.4,0.56,1.01,2
2013,2,22.4,1.18,1.16,2
2013,3,41.8,1.63,1.7,2
2013,4,45.5,2.76,3.05,2
2013,5,58.3,5.96,4.39,2
2013,6,66.8,4.36,5.22,2
2013,7,74.3,3.28,2.86,2
2013,8,66.7,2.04,1.84,2
2013,9,57.3,0.61,2.45,2
2013,10,43.2,1.88,3.34,2
2013,11,30.9,0.87,0.62,2
2013,12,16.8,1.04,1.37,2
2013,1,25.1,1.23,1.05,3
2013,2,24.9,0.95,0.55,3
2013,3,39.4,1.6,0.91,3
2013,4,44.8,1.98,1.5,3
2013,5,49.5,2.42,4.15,3
2013,6,60.2,2.01,3.12,3
2013,7,70.7,1.29,1.19,3
2013,8,66.7,0.57,1.46,3
2013,9,58.2,0.17,2.53,3
2013,10,41,1.82,1.19,3
2013,11,32.4,1.45,0.91,3
2013,12,21.5,1.32,1.46,3
2013,1,30.4,0.16,0.32,4
2013,2,29.3,1.34,0.83,4
2013,3,50.8,0.57,0.95,4
2013,4,53.5,3.13,2.77,4
2013,5,62.3,2.04,4.86,4
2013,6,73.4,1.65,2.43,4
2013,7,80,1.03,2.11,4
2013,8,73,1.06,3,4
2013,9,64.1,0.49,2.32,4
2013,10,48.2,0.88,2.8,4
2013,11,40,0.29,0.78,4
2013,12,27.6,0.72,0.27,4
2013,1,20,0.33,0.34,5
2013,2,21,0.51,0.52,5
2013,3,40.6,0.51,0.97,5
2013,4,45.8,2.06,1.06,5
2013,5,55,2.04,5.5,5
2013,6,65.5,2.62,3.69,5
2013,7,74.1,2.21,2.2,5
2013,8,67.4,1.52,1.63,5
2013,9,58.2,0.2,2.76,5
2013,10,41.2,1.97,3.52,5
2013,11,27.5,0.68,0.21,5
2013,12,13.3,0.44,0.88,5
2013,1,42.7,1.86,1.77,6
2013,2,43.8,1.86,3.24,6
2013,3,59.6,4.56,1.59,6
2013,4,64.3,3.45,3.81,6
2013,5,72.6,2.15,4.73,6
2013,6,79,2.45,3.87,6
2013,7,85.9,1.16,5.28,6
2013,8,81.5,2.42,3.34,6
2013,9,74.4,2.94,2.58,6
2013,10,59.6,1.2,3.1,6
2013,11,52.2,0.63,1.72,6
2013,12,42.2,1.02,1.67,6
2013,1,25.4,0.41,0.45,7
2013,2,25.7,1.13,0.7,7
2013,3,47,0.37,0.67,7
2013,4,50.2,3.06,2.33,7
2013,5,58.3,2.79,4.82,7
2013,6,70.4,2.18,3.12,7
2013,7,78.7,1.54,2.47,7
2013,8,71,1.12,2.41,7
2013,9,62.6,0.2,1.91,7
2013,10,45.6,0.83,5.01,7
2013,11,34.9,0.32,0.3,7
2013,12,21.4,0.63,0.75,7
2013,1,50.4,2.27,2.46,8
2013,2,51.8,2.29,1.21,8
2013,3,63.2,3.07,0.66,8
2013,4,70.2,1.27,1.77,8
2013,5,75.5,2.88,2.42,8
2013,6,82.4,1.86,2.33,8
2013,7,83.4,2.7,3.1,8
2013,8,83.7,1.84,1.41,8
2013,9,76.6,3.95,4.05,8
2013,10,65.9,0.69,3.31,8
2013,11,59,0.31,1.94,8
2013,12,51.1,0.97,1.36,8
2014,1,22.9,0.91,1.18,0
2014,2,25.7,0.89,1.18,0
2014,3,35,1.07,1.15,0
2014,4,39.8,1.67,1.35,0
2014,5,52.8,1.55,2.15,0
2014,6,65.6,0.66,1.19,0
2014,7,68.5,2.44,2.76,0
2014,8,67,2.24,2.59,0
2014,9,60.7,3.88,2.08,0
2014,10,44.2,1.51,1.08,0
2014,11,35.2,1.15,1.12,0
2014,12,23.7,0.82,1.31,0
2014,1,32.3,0.84,0.24,1
2014,2,33.6,1.63,0.75,1
2014,3,40.3,1.21,0.48,1
2014,4,48.4,2.44,1.59,1
2014,5,63.3,3.96,1.98,1
2014,6,75.2,2.78,7.58,1
2014,7,77.2,4.46,2.39,1
2014,8,76.5,4.91,3.06,1
2014,9,72.1,2.74,2.98,1
2014,10,55.2,2.64,2.75,1
2014,11,41.3,1.03,0.29,1
2014,12,29.2,0.39,1.34,1
2014,1,11.4,1.01,0.8,2
2014,2,13,1.16,0.86,2
2014,3,20.6,1.7,0.87,2
2014,4,34,3.05,3.7,2
2014,5,53.2,4.39,3.51,2
2014,6,63.9,5.22,8.07,2
2014,7,69,2.86,2.5,2
2014,8,67.8,1.84,3.72,2
2014,9,61.5,2.45,2.36,2
2014,10,44.9,3.34,1.19,2
2014,11,27.6,0.62,0.81,2
2014,12,5,1.37,0.73,2
2014,1,21.7,1.05,1.21,3
2014,2,27.4,0.55,1.71,3
2014,3,30.5,0.91,2.26,3
2014,4,36.9,1.5,1.47,3
2014,5,51.9,4.15,1.92,3
2014,6,59,3.12,3.2,3
2014,7,67.5,1.19,0.69,3
2014,8,67.3,1.46,3.7,3
2014,9,58.8,2.53,1.2,3
2014,10,40.8,1.19,0.96,3
2014,11,30.4,0.91,1.98,3
2014,12,16.4,1.46,1.3,3
2014,1,25.5,0.32,0.22,4
2014,2,28.8,0.83,0.64,4
2014,3,34.8,0.95,0.5,4
2014,4,42.5,2.77,1.99,4
2014,5,58.5,4.86,2.63,4
2014,6,68.8,2.43,7.23,4
2014,7,73.2,2.11,1.72,4
2014,8,73.8,3,4.7,4
2014,9,68,2.32,2.57,4
2014,10,48.8,2.8,1.34,4
2014,11,36,0.78,0.32,4
2014,12,22.8,0.27,1.12,4
2014,1,11.4,0.34,0.41,5
2014,2,16.8,0.52,0.18,5
2014,3,17.6,0.97,0.43,5
2014,4,31.3,1.06,2.1,5
2014,5,53.4,5.5,2.38,5
2014,6,63.3,3.69,4.75,5
2014,7,68.3,2.2,1.57,5
2014,8,68.6,1.63,4.44,5
2014,9,62,2.76,1.19,5
2014,10,41.6,3.52,0.53,5
2014,11,26.2,0.21,0.46,5
2014,12,5,0.88,0.17,5
2014,1,39.7,1.77,0.33,6
2014,2,41.1,3.24,0.49,6
2014,3,47.5,1.59,1.74,6
2014,4,54.7,3.81,1.69,6
2014,5,67,4.73,3.14,6
2014,6,78.1,3.87,5.71,6
2014,7,79.6,5.28,4.57,6
2014,8,80.3,3.34,1.55,6
2014,9,75.8,2.58,2.57,6
2014,10,60.4,3.1,3.44,6
2014,11,46.6,1.72,2.2,6
2014,12,35.2,1.67,1.44,6
2014,1,19.4,0.45,0.24,7
2014,2,23.8,0.7,0.36,7
2014,3,28.1,0.67,0.76,7
2014,4,36.9,2.33,1.97,7
2014,5,55.9,4.82,2.42,7
2014,6,65.3,3.12,5.89,7
2014,7,71.8,2.47,1.04,7
2014,8,71.6,2.41,4.04,7
2014,9,65.8,1.91,1.61,7
2014,10,44.3,5.01,0.57,7
2014,11,32.1,0.3,0.62,7
2014,12,13.5,0.75,0.67,7
2014,1,47.9,2.46,0.37,8
2014,2,51.7,1.21,0.73,8
2014,3,57.2,0.66,1.11,8
2014,4,63,1.77,0.98,8
2014,5,72.5,2.42,4.1,8
2014,6,81.8,2.33,3.01,8
2014,7,81.3,3.1,2.58,8
2014,8,83.3,1.41,1.73,8
2014,9,78.2,4.05,3.59,8
2014,10,66.7,3.31,1.76,8
2014,11,52.9,1.94,2.83,8
2014,12,44.8,1.36,1.22,8
2015,1,26.4,1.18,0.65,0
2015,2,27.6,1.18,1.35,0
2015,3,36.3,1.15,0.86,0
2015,4,43.3,1.35,1.88,0
2015,5,52.4,2.15,5.3,0
2015,6,62.5,1.19,1.91,0
2015,7,68.4,2.76,2.37,0
2015,8,64.6,2.59,1.67,0
2015,9,60,2.08,0.76,0
2015,10,49.9,1.08,1.82,0
2015,11,33.4,1.12,1.69,0
2015,12,27.9,1.31,1.47,0
2015,1,29.6,0.24,0.37,1
2015,2,27.8,0.75,0.83,1
2015,3,40.6,0.48,0.49,1
2015,4,54,1.59,2.76,1
2015,5,64.7,1.98,8.28,1
2015,6,73.6,7.58,3.34,1
2015,7,75.4,2.39,4.93,1
2015,8,78.3,3.06,2.95,1
2015,9,68.2,2.98,1.58,1
2015,10,58.9,2.75,1.79,1
2015,11,38.5,0.29,3.1,1
2015,12,34.6,1.34,2.36,1
2015,1,2.3,0.8,0.49,2
2015,2,3.8,0.86,0.47,2
2015,3,19.6,0.87,0.6,2
2015,4,38.4,3.7,1.39,2
2015,5,54.3,3.51,5.3,2
2015,6,65,8.07,3.8,2
2015,7,66.7,2.5,4.07,2
2015,8,67.1,3.72,3.89,2
2015,9,58.5,2.36,2.71,2
2015,10,46.2,1.19,2.15,2
2015,11,21.4,0.81,2.68,2
2015,12,20.4,0.73,1.91,2
2015,1,24.5,1.21,1.18,3
2015,2,14.7,1.71,0.9,3
2015,3,29.4,2.26,0.99,3
2015,4,41,1.47,1.08,3
2015,5,51.1,1.92,2.43,3
2015,6,56.5,3.2,1.77,3
2015,7,67.6,0.69,1.88,3
2015,8,64.8,3.7,1.01,3
2015,9,55.1,1.2,1.29,3
2015,10,47.9,0.96,1.4,3
2015,11,25.3,1.98,1.34,3
2015,12,25,1.3,1.61,3
2015,1,25.4,0.22,0.21,4
2015,2,20.8,0.64,0.68,4
2015,3,35.4,0.5,0.24,4
2015,4,48.3,1.99,2.64,4
2015,5,58.5,2.63,5.89,4
2015,6,68.1,7.23,4.73,4
2015,7,71.2,1.72,3.33,4
2015,8,72.2,4.7,2.83,4
2015,9,62.9,2.57,2.54,4
2015,10,53.2,1.34,1.43,4
2015,11,32.2,0.32,1.95,4
2015,12,28,1.12,1.6,4
2015,1,8.5,0.41,0.48,5
2015,2,5.6,0.18,0.41,5
2015,3,22.7,0.43,0.42,5
2015,4,38.2,2.1,0.59,5
2015,5,53.7,2.38,4,5
2015,6,62.5,4.75,3.63,5
2015,7,66.8,1.57,2.65,5
2015,8,67,4.44,1.59,5
2015,9,57.8,1.19,1.57,5
2015,10,46.5,0.53,1.32,5
2015,11,20.2,0.46,0.49,5
2015,12,18.2,0.17,0.57,5
2015,1,36,0.33,1.21,6
2015,2,36.1,0.49,1.18,6
2015,3,46.3,1.74,2.41,6
2015,4,59.4,1.69,4.85,6
2015,5,68.9,3.14,14.44,6
2015,6,77.3,5.71,4.81,6
2015,7,77.8,4.57,5.43,6
2015,8,80.7,1.55,2.45,6
2015,9,73.3,2.57,2.07,6
2015,10,64.6,3.44,3.26,6
2015,11,44.4,2.2,6.05,6
2015,12,41.8,1.44,5.56,6
2015,1,18.3,0.24,0.27,7
2015,2,13.9,0.36,0.34,7
2015,3,29.4,0.76,0.24,7
2015,4,43.4,1.97,0.87,7
2015,5,55.6,2.42,5.72,7
2015,6,64.2,5.89,4.05,7
2015,7,69.5,1.04,3.02,7
2015,8,69.3,4.04,3.36,7
2015,9,60.5,1.61,1.33,7
2015,10,50.3,0.57,1.44,7
2015,11,25.6,0.62,1.02,7
2015,12,24.2,0.67,1.12,7
2015,1,44.5,0.37,2.67,8
2015,2,48.4,0.73,1.09,8
2015,3,54.8,1.11,3.47,8
2015,4,65.4,0.98,3.96,8
2015,5,72,4.1,9.05,8
2015,6,80.6,3.01,3.72,8
2015,7,81.7,2.58,1.85,8
2015,8,82.6,1.73,1.43,8
2015,9,76.4,3.59,1.43,8
2015,10,69.6,1.76,6.17,8
2015,11,51.5,2.83,3.87,8
2015,12,50.7,1.22,2.52,8
2016,1,29.2,0.65,1.02,0
2016,2,32.1,1.35,0.85,0
2016,3,40.6,0.86,1.28,0
2016,4,44.8,1.88,2.74,0
2016,5,49.8,5.3,2.07,0
2016,6,64.9,1.91,1.35,0
2016,7,66.6,2.37,1.64,0
2016,8,66.9,1.67,2.07,0
2016,9,62.6,0.76,1,0
2016,10,51.4,1.82,0.49,0
2016,11,34.6,1.69,0.92,0
2016,12,25.8,1.47,1.65,0
2016,1,32.1,0.37,0.48,1
2016,2,31.2,0.83,0.55,1
2016,3,46.8,0.49,0.77,1
2016,4,56.4,2.76,5.34,1
2016,5,61.7,8.28,4.58,1
2016,6,75.8,3.34,2.3,1
2016,7,78.9,4.93,5.05,1
2016,8,75.2,2.95,4.9,1
2016,9,74.2,1.58,4.11,1
2016,10,59.2,1.79,1.44,1
2016,11,46.5,3.1,0.47,1
2016,12,37.6,2.36,0.69,1
2016,1,13.7,0.49,0.54,2
2016,2,5.6,0.47,0.74,2
2016,3,30.7,0.6,1.96,2
2016,4,44.6,1.39,2.15,2
2016,5,54.2,5.3,2.53,2
2016,6,64.7,3.8,4.15,2
2016,7,69.5,4.07,6.07,2
2016,8,65.9,3.89,5.31,2
2016,9,63.8,2.71,4.62,2
2016,10,47.9,2.15,2.17,2
2016,11,36.5,2.68,1.72,2
2016,12,24.8,1.91,1.58,2
2016,1,24.7,1.18,0.91,3
2016,2,26.9,0.9,0.85,3
2016,3,39.5,0.99,1.37,3
2016,4,42.8,1.08,2.33,3
2016,5,49.6,2.43,3.1,3
2016,6,63.8,1.77,1.53,3
2016,7,66.2,1.88,2.07,3
2016,8,65.9,1.01,1.04,3
2016,9,57.3,1.29,2.47,3
2016,10,48,1.4,3.36,3
2016,11,30,1.34,0.65,3
2016,12,23.6,1.61,1.49,3
2016,1,27.2,0.21,0.4,4
2016,2,26.1,0.68,0.79,4
2016,3,42.9,0.24,1.16,4
2016,4,50.5,2.64,5.2,4
2016,5,56.2,5.89,4.39,4
2016,6,69.8,4.73,2.2,4
2016,7,73.4,3.33,3.55,4
2016,8,70.9,2.83,2.57,4
2016,9,68.6,2.54,2.21,4
2016,10,54.3,1.43,1.16,4
2016,11,40.1,1.95,0.86,4
2016,12,29.7,1.6,0.82,4
2016,1,16,0.48,0.22,5
2016,2,8.4,0.41,0.39,5
2016,3,33,0.42,0.53,5
2016,4,44.3,0.59,2.53,5
2016,5,52.4,4,2.31,5
2016,6,65.1,3.63,2.61,5
2016,7,69.9,2.65,4.33,5
2016,8,68,1.59,2.44,5
2016,9,62,1.57,3.05,5
2016,10,47.8,1.32,1.23,5
2016,11,32.5,0.49,0.91,5
2016,12,21.1,0.57,1.3,5
2016,1,37.7,1.21,0.5,6
2016,2,37.8,1.18,1.02,6
2016,3,51.1,2.41,2.47,6
2016,4,61.4,4.85,6.05,6
2016,5,66.1,14.44,3.86,6
2016,6,78.4,4.81,3.26,6
2016,7,82.1,5.43,3.72,6
2016,8,79.3,2.45,2.9,6
2016,9,76.6,2.07,3.53,6
2016,10,63.4,3.26,1.87,6
2016,11,51.4,6.05,1.25,6
2016,12,44.6,5.56,0.76,6
2016,1,22.7,0.27,0.27,7
2016,2,19.5,0.34,0.58,7
2016,3,39,0.24,1.04,7
2016,4,47.7,0.87,3.76,7
2016,5,53.8,5.72,2.54,7
2016,6,67.6,4.05,1.78,7
2016,7,72.1,3.02,2.74,7
2016,8,69.8,3.36,2.61,7
2016,9,65.9,1.33,1.97,7
2016,10,51.6,1.44,1.23,7
2016,11,36.4,1.02,0.91,7
2016,12,24.3,1.12,1.25,7
2016,1,44,2.67,0.95,8
2016,2,48.2,1.09,1.06,8
2016,3,56.2,3.47,2.85,8
2016,4,66.6,3.96,4.3,8
2016,5,71.6,9.05,4.86,8
2016,6,79.3,3.72,3.37,8
2016,7,83.2,1.85,1.31,8
2016,8,83.3,1.43,5.33,8
2016,9,79.2,1.43,2.96,8
2016,10,69.2,6.17,0.67,8
2016,11,57.3,3.87,2.34,8
2016,12,51.5,2.52,2.1,8
2017,1,25.6,1.02,2.29,0
2017,2,32.4,0.85,1,0
2017,3,37.9,1.28,1.19,0
2017,4,43.7,2.74,2.17,0
2017,5,50.8,2.07,2.82,0
2017,6,66.4,1.35,0.69,0
2017,7,69.2,1.64,3.05,0
2017,8,64.5,2.07,1.87,0
2017,9,59.7,1,1.98,0
2017,10,51.8,0.49,0.93,0
2017,11,40.2,0.92,0.52,0
2017,12,25.2,1.65,0.4,0
2017,1,32,0.48,1.56,1
2017,2,40.8,0.55,0.24,1
2017,3,49.7,0.77,2.79,1
2017,4,56.3,5.34,5.07,1
2017,5,61.6,4.58,4.83,1
2017,6,77.5,2.3,3.2,1
2017,7,79.7,5.05,2.39,1
2017,8,76.4,4.9,3.56,1
2017,9,70.8,4.11,2.39,1
2017,10,61.5,1.44,2.73,1
2017,11,49.9,0.47,0.16,1
2017,12,29.8,0.69,0.11,1
2017,1,12.6,0.54,0.98,2
2017,2,19.9,0.74,0.97,2
2017,3,35.7,1.96,0.81,2
2017,4,42.5,2.15,2.5,2
2017,5,56.7,2.53,3.21,2
2017,6,65.6,4.15,3.76,2
2017,7,69.3,6.07,2.64,2
2017,8,68.1,5.31,5.23,2
2017,9,60.7,4.62,3.72,2
2017,10,48.2,2.17,3.26,2
2017,11,40.2,1.72,0.51,2
2017,12,15.3,1.58,0.71,2
2017,1,23.4,0.91,0.91,3
2017,2,33.6,0.85,1.72,3
2017,3,37.4,1.37,1.84,3
2017,4,45,2.33,2.13,3
2017,5,51,3.1,1.54,3
2017,6,62.4,1.53,1.72,3
2017,7,65.9,2.07,0.43,3
2017,8,64.4,1.04,0.37,3
2017,9,54.8,2.47,2.1,3
2017,10,44.3,3.36,1.16,3
2017,11,39.1,0.65,1.7,3
2017,12,14.2,1.49,1.81,3
2017,1,26,0.4,1.01,4
2017,2,35,0.79,0.72,4
2017,3,43.9,1.16,1.55,4
2017,4,49.9,5.2,2.56,4
2017,5,57.2,4.39,4.71,4
2017,6,73.3,2.2,1.53,4
2017,7,74.2,3.55,2.64,4
2017,8,71.8,2.57,4.31,4
2017,9,65,2.21,2.72,4
2017,10,55.4,1.16,2.96,4
2017,11,44.3,0.86,0.23,4
2017,12,23.8,0.82,0.4,4
2017,1,14.6,0.22,0.48,5
2017,2,25.6,0.39,0.4,5
2017,3,36.3,0.53,0.47,5
2017,4,41.8,2.53,0.97,5
2017,5,56.6,2.31,1.01,5
2017,6,66,2.61,2.2,5
2017,7,69.3,4.33,1.24,5
2017,8,68,2.44,2.79,5
2017,9,58.6,3.05,2.47,5
2017,10,46.1,1.23,0.25,5
2017,11,39.3,0.91,0.31,5
2017,12,10.2,1.3,0.4,5
2017,1,38.2,0.5,2.59,6
2017,2,47.4,1.02,2.05,6
2017,3,54.7,2.47,2.6,6
2017,4,61.4,6.05,6.62,6
2017,5,66.2,3.86,4.49,6
2017,6,79.2,3.26,2.57,6
2017,7,83.2,3.72,3.85,6
2017,8,80.8,2.9,6.42,6
2017,9,75.3,3.53,2.57,6
2017,10,67.1,1.87,3.62,6
2017,11,55.4,1.25,0.26,6
2017,12,38.8,0.76,0.97,6
2017,1,19.8,0.27,0.68,7
2017,2,31.2,0.58,0.37,7
2017,3,40.1,1.04,0.66,7
2017,4,46.3,3.76,1.94,7
2017,5,56.7,2.54,2.12,7
2017,6,70.7,1.78,2.19,7
2017,7,73,2.74,2.12,7
2017,8,71,2.61,3.17,7
2017,9,62.4,1.97,2.49,7
2017,10,51.6,1.23,1.24,7
2017,11,42,0.91,0.23,7
2017,12,15.4,1.25,0.42,7
2017,1,46.4,0.95,2.28,8
2017,2,54.4,1.06,1.71,8
2017,3,61.2,2.85,1.88,8
2017,4,66.1,4.3,2.75,8
2017,5,71.6,4.86,2.54,8
2017,6,80.1,3.37,3.11,8
2017,7,85.4,1.31,2.46,8
2017,8,81.5,5.33,7,8
2017,9,77.6,2.96,2.61,8
2017,10,70.9,0.67,1.25,8
2017,11,61,2.34,0.73,8
2017,12,49.6,2.1,1.96,8
2018,1,25.3,2.29,0.81,0
2018,2,35.4,1,1.13,0
2018,3,42.5,1.19,0.9,0
2018,4,44.3,2.17,1.37,0
2018,5,51.5,2.82,1.54,0
2018,6,64.8,0.69,0.98,0
2018,7,69.4,3.05,2.11,0
2018,8,64.7,1.87,1.45,0
2018,9,59.1,1.98,0.66,0
2018,10,46.7,0.93,2.39,0
2018,11,41.3,0.52,0.87,0
2018,12,30.1,0.4,0.75,0
2018,1,33,1.56,0.39,1
2018,2,43.1,0.24,0.6,1
2018,3,48.9,2.79,1.02,1
2018,4,55.6,5.07,1.21,1
2018,5,62.2,4.83,4.1,1
2018,6,75.1,3.2,3.82,1
2018,7,80.1,2.39,4.19,1
2018,8,73.1,3.56,4.33,1
2018,9,70.5,2.39,3.33,1
2018,10,57.6,2.73,5.86,1
2018,11,45.2,0.16,0.81,1
2018,12,33.6,0.11,2.19,1
2018,1,14.6,0.98,0.57,2
2018,2,23.9,0.97,1.02,2
2018,3,28.2,0.81,1.17,2
2018,4,44.4,2.5,1.13,2
2018,5,53.6,3.21,2.79,2
2018,6,65,3.76,5.72,2
2018,7,69.2,2.64,4.3,2
